hour,Cargo,Fishing,Military,Not Available,Other,Passenger,Pleasure Craft,Tanker,Tug Tow,day,month,year
23,800.0,777.0,26.0,123.0,1267.0,789.0,5252.0,458.0,2682.0,22,11,2023
0,789.0,769.0,26.0,121.0,1256.0,753.0,5172.0,452.0,2711.0,23,11,2023
1,780.0,758.0,25.0,120.0,1219.0,716.0,5080.0,452.0,2692.0,23,11,2023
2,788.0,770.0,25.0,119.0,1232.0,699.0,5069.0,454.0,2704.0,23,11,2023
3,792.0,763.0,25.0,118.0,1234.0,660.0,5056.0,454.0,2685.0,23,11,2023
4,798.0,778.0,25.0,115.0,1224.0,635.0,5065.0,451.0,2695.0,23,11,2023
5,797.0,773.0,25.0,115.0,1219.0,618.0,5055.0,456.0,2698.0,23,11,2023
6,639.0,702.0,20.0,96.0,1107.0,502.0,4051.0,394.0,2541.0,23,11,2023
7,797.0,777.0,25.0,116.0,1194.0,582.0,4982.0,461.0,2653.0,23,11,2023
8,806.0,789.0,25.0,115.0,1218.0,590.0,5070.0,469.0,2671.0,23,11,2023
9,808.0,793.0,25.0,116.0,1220.0,597.0,5107.0,467.0,2662.0,23,11,2023
10,809.0,788.0,24.0,113.0,1230.0,621.0,5145.0,477.0,2685.0,23,11,2023
11,817.0,778.0,25.0,117.0,1227.0,639.0,5154.0,475.0,2697.0,23,11,2023
12,832.0,776.0,25.0,120.0,1241.0,654.0,5236.0,477.0,2711.0,23,11,2023
13,819.0,790.0,24.0,125.0,1282.0,662.0,5290.0,479.0,2741.0,23,11,2023
14,819.0,793.0,24.0,122.0,1282.0,690.0,5341.0,487.0,2742.0,23,11,2023
15,822.0,776.0,24.0,124.0,1282.0,699.0,5396.0,494.0,2716.0,23,11,2023
16,818.0,771.0,24.0,124.0,1297.0,701.0,5386.0,498.0,2665.0,23,11,2023
17,822.0,763.0,25.0,129.0,1275.0,703.0,5390.0,495.0,2649.0,23,11,2023
18,822.0,766.0,25.0,130.0,1277.0,711.0,5384.0,505.0,2628.0,23,11,2023
19,817.0,761.0,25.0,133.0,1263.0,714.0,5372.0,502.0,2623.0,23,11,2023
20,801.0,758.0,25.0,135.0,1238.0,710.0,5322.0,493.0,2630.0,23,11,2023
21,812.0,746.0,24.0,137.0,1241.0,705.0,5269.0,485.0,2625.0,23,11,2023
22,819.0,755.0,26.0,135.0,1241.0,692.0,5209.0,486.0,2636.0,23,11,2023
23,810.0,756.0,24.0,135.0,1251.0,682.0,5187.0,478.0,2651.0,23,11,2023
0,805.0,753.0,25.0,136.0,1237.0,652.0,5135.0,479.0,2647.0,24,11,2023
1,807.0,750.0,24.0,132.0,1227.0,652.0,5101.0,465.0,2654.0,24,11,2023
2,790.0,752.0,24.0,131.0,1223.0,640.0,5121.0,451.0,2672.0,24,11,2023
3,792.0,763.0,24.0,128.0,1214.0,630.0,5161.0,452.0,2684.0,24,11,2023
4,785.0,763.0,25.0,128.0,1214.0,617.0,5199.0,445.0,2683.0,24,11,2023
5,788.0,756.0,25.0,129.0,1195.0,621.0,5191.0,450.0,2666.0,24,11,2023
6,779.0,745.0,25.0,128.0,1194.0,611.0,5168.0,449.0,2667.0,24,11,2023
7,777.0,759.0,26.0,124.0,1192.0,607.0,5080.0,447.0,2670.0,24,11,2023
8,775.0,764.0,25.0,122.0,1196.0,598.0,5070.0,447.0,2662.0,24,11,2023
9,766.0,786.0,25.0,123.0,1196.0,603.0,5072.0,454.0,2669.0,24,11,2023
10,764.0,798.0,26.0,124.0,1206.0,646.0,5147.0,454.0,2666.0,24,11,2023
11,761.0,823.0,25.0,127.0,1215.0,691.0,5200.0,451.0,2678.0,24,11,2023
12,761.0,825.0,26.0,130.0,1261.0,707.0,5224.0,455.0,2691.0,24,11,2023
