date,group_id,group,<2 sec,2-5 sec,5-10 sec,10-30 sec,30-60 sec,1-2 min,2-5 min,5-10 min,10-30 min,30-60 min,1-2 hour,2-5 hour,5-10 hour,10-15 hour,15-20 hour,20-24 hour
2023-07-15,6,Cargo,7,5,62,469,765,101129,17271,2821,561,130,39,26,7,8,5,1
2023-07-15,7,Passenger,14,18,145,1283,2470,338969,180218,35610,9044,1573,691,383,112,42,23,3
2023-07-15,8,Fishing,52,57,560,4064,6401,854987,228196,40506,9548,1600,756,465,166,126,53,10
2023-07-16,0,Not Available,96,24,494,2587,3784,505985,222074,19906,3284,506,232,127,51,15,11,1
2023-07-16,1,Other,75,14,141,1986,4186,608626,1732516,411340,77058,7910,2728,1282,504,324,194,28
2023-07-16,2,Tanker,80,48,472,2932,4612,646183,104807,18017,4085,565,281,153,145,186,55,11
2023-07-16,3,Military,0,1,4,32,49,5846,6873,1019,70,5,0,1,3,0,1,0
2023-07-16,4,Pleasure Craft,50,12,208,1174,1712,233146,111821,11884,2015,347,155,70,16,6,6,0
2023-07-16,5,Tug Tow,255,101,1996,13774,21030,2899744,262184,31424,6657,1129,498,319,137,43,24,4
2023-07-16,6,Cargo,7,4,67,438,710,100572,17179,2758,504,85,30,19,5,3,3,1
2023-07-16,7,Passenger,48,15,136,1404,2688,371932,178658,35313,9695,1643,688,369,132,49,18,4
2023-07-16,8,Fishing,92,63,571,4053,6344,871697,224632,39709,9038,1422,551,327,157,76,34,4
2023-07-17,0,Not Available,149,37,472,2585,3990,448758,223623,19614,3833,961,227,119,34,10,5,3
2023-07-17,1,Other,109,45,131,1920,4011,536748,1710663,403628,74025,8019,2686,1411,472,232,99,24
2023-07-17,2,Tanker,90,63,491,3043,4857,626326,99850,17844,4053,843,286,191,138,113,42,10
2023-07-17,3,Military,1,1,6,53,70,7218,6784,929,86,21,2,4,1,0,0,0
2023-07-17,4,Pleasure Craft,52,13,145,980,1492,176127,116657,12320,1788,439,136,62,21,8,2,1
2023-07-17,5,Tug Tow,232,103,2028,14042,22211,2945928,263725,32436,6780,1406,566,361,143,47,11,2
2023-07-17,6,Cargo,19,4,57,487,805,101445,17213,2768,481,116,38,24,9,5,3,0
2023-07-17,7,Passenger,35,30,154,1438,2692,376357,191739,34590,8032,1308,520,336,127,34,16,1
2023-07-17,8,Fishing,102,74,584,4124,6717,884366,230765,39759,8857,1472,609,345,178,56,16,7
2023-07-18,0,Not Available,94,29,448,2365,3817,469071,225916,19639,3484,733,230,141,39,15,11,1
2023-07-18,1,Other,103,27,151,1895,3842,534204,1696361,407212,75128,7807,2708,1319,495,235,130,31
2023-07-18,2,Tanker,68,66,475,2938,4721,629597,102282,17479,4173,628,282,162,130,134,44,5
2023-07-18,3,Military,0,2,12,53,72,10060,7051,884,111,12,7,4,2,0,1,0
2023-07-18,4,Pleasure Craft,34,21,184,991,1615,200990,115900,11908,2292,457,158,74,25,10,4,0
2023-07-18,5,Tug Tow,178,103,1984,14182,22131,2945397,263437,29732,8478,1477,675,505,200,52,22,3
2023-07-18,6,Cargo,5,2,70,516,832,106745,17689,2778,524,111,30,22,10,10,2,0
2023-07-18,7,Passenger,20,21,153,1340,2692,373496,196455,38278,9672,1383,583,355,119,45,13,2
2023-07-18,8,Fishing,94,89,603,4427,7060,931452,234941,39099,9543,1485,656,407,170,81,24,7
2023-07-19,0,Not Available,63,26,448,2463,3930,521147,216317,18183,2790,466,185,127,27,9,7,2
2023-07-19,1,Other,70,12,144,1843,3995,566807,1720149,406133,73061,7492,2661,1378,420,253,140,24
2023-07-19,2,Tanker,55,59,447,2989,4685,641315,101509,17928,4016,671,308,192,143,139,46,8
2023-07-19,3,Military,0,2,2,29,65,8171,7408,938,103,7,3,4,1,1,1,0
2023-07-19,4,Pleasure Craft,34,11,163,1018,1663,218361,111008,11985,1762,296,145,71,31,9,3,0
2023-07-19,5,Tug Tow,129,96,1929,13674,22138,2960058,266923,30875,6603,1227,582,389,171,49,20,4
2023-07-19,6,Cargo,7,2,65,533,832,112616,15279,2369,422,92,32,23,10,7,2,0
2023-07-19,7,Passenger,23,17,142,1423,2810,380834,193810,36737,8651,1304,580,320,101,32,15,2
2023-07-19,8,Fishing,60,66,614,4231,6844,936552,226599,39161,8992,1321,565,363,145,63,22,5
2023-07-20,0,Not Available,69,20,422,2310,3570,485490,217073,19339,2969,451,211,120,34,14,7,0
2023-07-20,1,Other,75,32,138,2049,4131,595374,1718197,418822,76821,7754,2761,1364,509,284,133,40
2023-07-20,2,Tanker,62,68,472,3062,4858,652975,103912,18587,4208,708,328,232,167,156,55,9
2023-07-20,3,Military,2,1,3,32,64,7856,7482,922,87,10,5,8,4,0,2,1
2023-07-20,4,Pleasure Craft,26,4,155,997,1548,209843,114998,12664,1794,340,165,91,18,6,3,1
2023-07-20,5,Tug Tow,157,106,2046,14224,22242,2995445,268922,30246,6168,1129,545,383,156,57,14,0
2023-07-20,6,Cargo,3,7,72,545,816,111930,16413,2781,498,84,42,20,9,12,1,0
2023-07-20,7,Passenger,13,15,133,1395,2718,386946,191576,37146,9148,1384,590,309,120,37,10,3
2023-07-20,8,Fishing,67,58,605,4251,6931,928705,222705,38636,8917,1391,620,379,145,82,18,7
2023-07-21,0,Not Available,46,23,352,2328,3813,498130,218138,19423,3137,559,221,136,45,18,2,0
2023-07-21,1,Other,65,10,144,2130,4356,610711,1730690,414547,74887,7629,2869,1465,472,311,156,39
2023-07-21,2,Tanker,61,59,463,2954,4952,662184,105134,17138,3989,641,320,200,171,165,64,10
2023-07-21,3,Military,1,0,6,28,52,6799,7049,1055,104,11,2,1,2,0,0,0
2023-07-21,4,Pleasure Craft,13,4,154,1031,1485,205346,118468,12460,2170,368,163,88,25,7,5,0
2023-07-21,5,Tug Tow,96,111,2007,13679,22448,2990578,265035,29711,6239,1169,522,400,149,47,18,3
2023-07-21,6,Cargo,3,7,83,460,813,108628,17405,2744,447,76,34,36,15,8,2,0
2023-07-21,7,Passenger,27,14,127,1334,2749,376710,187570,37472,9264,1492,596,300,124,42,7,3
2023-07-21,8,Fishing,56,70,581,4064,6514,897116,209064,37413,9225,1493,671,408,197,90,30,8
2023-07-22,0,Not Available,64,17,399,2274,3415,473504,216639,19873,3255,576,258,131,35,12,9,0
2023-07-22,1,Other,77,23,140,2666,5846,832279,1811402,432515,77114,7976,2897,1540,582,393,200,27
2023-07-22,2,Tanker,55,59,476,3030,4783,664431,106006,17605,4031,646,299,199,163,191,63,8
2023-07-22,3,Military,0,2,3,21,52,5212,6512,1054,74,0,0,0,0,2,0,0
2023-07-22,4,Pleasure Craft,23,9,182,1045,1513,215160,112256,13071,2186,306,170,79,21,4,1,1
2023-07-22,5,Tug Tow,140,104,2085,12738,19984,2798271,253867,29193,6092,1058,498,308,119,43,11,3
2023-07-22,6,Cargo,3,8,74,488,711,107534,17326,2750,439,71,26,11,11,7,3,0
2023-07-22,7,Passenger,18,15,134,1366,2600,366818,178184,34303,8608,1476,690,363,127,56,17,0
2023-07-22,8,Fishing,40,69,601,3826,6114,851329,208128,36424,8483,1452,619,364,160,92,30,5
2023-07-23,0,Not Available,48,13,353,2185,3599,468244,218531,17909,2827,507,207,145,40,13,4,1
2023-07-23,1,Other,81,19,161,2871,6424,930945,1834735,438759,78524,7978,3009,1611,572,442,240,42
2023-07-23,2,Tanker,46,46,446,3052,4970,666724,103402,17879,3997,618,291,170,169,206,67,6
2023-07-23,3,Military,2,1,2,29,52,5434,5910,1058,89,1,1,0,0,1,0,0
2023-07-23,4,Pleasure Craft,14,5,183,1032,1734,224233,106939,12158,1921,326,149,93,32,14,2,0
2023-07-23,5,Tug Tow,103,67,1580,11948,19511,2541016,240737,28460,5269,904,431,417,133,34,17,0
2023-07-23,6,Cargo,5,3,55,471,736,99168,17017,2674,451,57,29,25,11,5,0,2
2023-07-23,7,Passenger,22,16,147,1466,2958,398087,184966,34847,8036,1254,559,338,118,52,18,1
2023-07-23,8,Fishing,39,51,498,3762,6234,825472,210523,37190,7909,1283,578,368,174,74,30,7
2023-07-24,0,Not Available,44,17,381,2111,3552,464325,222941,18216,2772,432,215,126,35,10,3,2
2023-07-24,1,Other,65,13,148,2174,4429,644314,1747236,422464,74781,7518,2575,1446,468,324,134,40
2023-07-24,2,Tanker,37,73,474,2985,4769,651528,104136,17993,3700,568,273,192,144,137,41,8
2023-07-24,3,Military,1,2,7,39,64,8361,6375,1083,86,5,4,1,1,0,0,0
2023-07-24,4,Pleasure Craft,14,7,201,1053,1706,222425,111385,12720,1873,289,136,65,32,7,4,1
2023-07-24,5,Tug Tow,124,88,2128,14028,22902,3000402,264767,29198,5844,1088,490,373,163,38,16,2
2023-07-24,6,Cargo,9,4,75,504,770,107340,16230,2587,407,71,29,32,7,8,5,1
2023-07-24,7,Passenger,20,13,173,1502,3228,425090,193781,37368,8484,1308,537,308,133,35,14,0
2023-07-24,8,Fishing,54,50,583,4105,6803,891346,218103,38062,8259,1308,597,390,206,71,28,13
2023-07-25,0,Not Available,71,21,403,2198,3466,432639,223733,18916,2687,522,214,115,30,8,5,0
2023-07-25,1,Other,60,22,134,1850,3942,554194,1705203,409109,71940,7614,2644,1351,455,296,91,28
2023-07-25,2,Tanker,51,62,467,2934,4749,639495,99998,17211,3640,571,288,183,127,129,48,11
2023-07-25,3,Military,4,6,12,58,80,9538,6873,1025,109,15,0,8,2,0,1,0
2023-07-25,4,Pleasure Craft,33,7,152,977,1471,188876,114299,12967,1954,348,160,83,21,7,4,1
2023-07-25,5,Tug Tow,122,107,1719,12430,19814,2614168,242964,27949,5450,1014,602,391,194,48,16,4
2023-07-25,6,Cargo,10,3,65,512,787,107899,15399,2355,443,82,33,20,8,5,2,0
2023-07-25,7,Passenger,18,11,160,1413,2978,403264,188353,36764,8600,1436,541,409,148,56,15,2
2023-07-25,8,Fishing,74,65,597,4041,6586,869264,222076,39459,8741,1401,656,441,174,82,30,4
2023-07-26,0,Not Available,49,15,402,2302,3207,444800,223992,18815,2959,450,188,135,23,10,1,2
2023-07-26,1,Other,78,18,135,2071,4303,607880,1724730,412632,71847,7349,2496,1335,494,255,106,24
2023-07-26,2,Tanker,45,54,456,2999,4720,643100,105198,18075,3777,522,262,196,150,129,46,6
2023-07-26,3,Military,0,0,4,40,77,8623,6576,864,95,10,1,5,2,3,0,0
2023-07-26,4,Pleasure Craft,24,10,145,995,1535,204614,113267,12233,1898,299,150,79,17,5,3,0
2023-07-26,5,Tug Tow,114,67,1773,12343,19022,2538571,237348,27512,5987,1252,577,393,201,54,10,2
2023-07-26,6,Cargo,4,4,52,486,775,102105,16829,2635,508,91,39,27,8,7,0,0
2023-07-26,7,Passenger,13,11,125,1437,2912,390634,186426,35881,8666,1411,599,338,135,57,34,8
2023-07-26,8,Fishing,39,56,577,4117,6358,860076,219116,39119,9492,1469,630,454,180,64,33,4
2023-07-27,0,Not Available,67,16,405,2294,3352,470101,211243,17643,2935,800,219,132,39,10,6,0
2023-07-27,1,Other,63,19,132,2018,4045,569819,1668643,407106,75056,8540,2921,1249,444,275,147,23
2023-07-27,2,Tanker,48,50,435,2882,4671,640516,100716,17858,3753,831,293,168,156,154,54,14
2023-07-27,3,Military,0,1,8,34,52,6838,6597,959,76,10,3,5,0,1,0,0
2023-07-27,4,Pleasure Craft,43,5,186,978,1471,201424,109541,11583,1651,556,161,61,26,5,3,0
2023-07-27,5,Tug Tow,86,74,1573,11825,17941,2431813,232523,26793,5441,2821,566,281,179,57,18,5
2023-07-27,6,Cargo,7,6,65,484,774,103403,16984,2919,546,155,56,28,10,11,2,2
2023-07-27,7,Passenger,16,13,143,1518,2934,401596,182511,36417,8584,1674,606,345,87,21,5,0
2023-07-27,8,Fishing,41,52,533,3862,6013,825686,214768,38714,8660,2023,738,416,196,98,29,7
2023-07-28,0,Not Available,55,17,366,2136,3333,448877,213763,17325,3098,495,192,113,47,10,2,0
2023-07-28,1,Other,84,25,160,2403,4935,699831,1755696,414741,75045,7718,2750,1405,523,289,142,31
2023-07-28,2,Tanker,42,69,451,3024,4920,663615,104017,18606,3996,631,268,183,161,146,66,11
2023-07-28,3,Military,0,1,4,35,47,6247,5797,982,88,10,3,6,0,2,0,0
2023-07-28,4,Pleasure Craft,24,9,136,999,1385,191183,118282,11718,1922,344,126,61,15,2,2,0
2023-07-28,5,Tug Tow,105,105,1613,11799,18798,2515934,230119,25625,5724,1095,555,361,165,39,10,0
2023-07-28,6,Cargo,2,5,65,452,780,104572,15667,2578,451,66,28,18,6,7,4,0
2023-07-28,7,Passenger,18,8,125,1354,2729,368532,170627,33545,7830,1220,506,301,117,32,19,2
2023-07-28,8,Fishing,45,60,560,3852,6195,834954,220317,37867,8574,1264,531,334,145,70,22,3
2023-07-29,0,Not Available,61,13,352,2107,3448,451643,201950,18452,3081,470,206,102,45,6,5,3
2023-07-29,1,Other,76,31,129,2334,5024,718048,1758250,424570,76900,7793,2844,1458,555,361,165,29
2023-07-29,2,Tanker,31,56,451,3063,5036,671626,103138,18873,4230,610,298,179,135,211,58,6
2023-07-29,3,Military,2,0,5,26,38,5050,5835,997,91,4,1,3,0,1,0,0
2023-07-29,4,Pleasure Craft,16,5,163,1032,1553,207804,107912,11537,1865,269,112,63,21,8,2,1
2023-07-29,5,Tug Tow,110,99,1642,11851,19007,2443583,230342,25832,5190,961,429,248,142,44,13,1
2023-07-29,6,Cargo,1,7,65,487,753,101268,16186,2832,534,79,45,33,6,9,3,2
2023-07-29,7,Passenger,7,7,123,1373,2779,367213,175477,34679,8144,1283,547,339,98,37,19,2
2023-07-29,8,Fishing,28,52,470,3711,6038,801321,221924,39301,8742,1369,547,340,149,99,29,5
2023-07-30,0,Not Available,36,19,318,1911,3195,417692,197945,18161,3293,538,236,155,55,14,2,1
2023-07-30,1,Other,77,40,145,2480,5368,761270,1787406,415293,73829,7492,2755,1456,535,352,196,25
2023-07-30,2,Tanker,51,54,409,2856,4604,628215,105181,17351,3861,641,320,221,183,216,57,5
2023-07-30,3,Military,0,0,5,27,48,5596,6145,805,104,8,1,2,1,1,0,0
2023-07-30,4,Pleasure Craft,20,8,174,971,1485,207044,103844,10938,2003,311,190,102,23,9,1,1
2023-07-30,5,Tug Tow,90,80,1504,10288,15862,2224042,233162,28077,7183,1472,675,653,194,37,16,1
2023-07-30,6,Cargo,2,3,66,439,672,93001,16293,2745,559,74,30,21,13,6,1,0
2023-07-30,7,Passenger,15,7,144,1158,2414,324854,163880,30195,6955,1080,486,244,113,54,19,3
2023-07-30,8,Fishing,32,38,512,3314,5272,733332,215663,36128,8249,1485,663,457,229,92,34,4
2023-07-31,0,Not Available,24353,16,311,1879,3171,408106,210930,17838,2952,440,220,107,36,12,2,0
2023-07-31,1,Other,129034,11,120,2035,4120,595361,1746961,407834,71379,7362,2519,1242,498,279,108,40
2023-07-31,2,Tanker,37822,67,465,2791,4786,641877,100146,17065,3905,600,264,172,137,137,49,7
2023-07-31,3,Military,701,1,5,36,52,7382,6848,838,104,14,5,4,2,1,0,0
2023-07-31,4,Pleasure Craft,13727,7,156,1011,1593,212902,111609,11761,2177,377,159,96,27,7,5,0
2023-07-31,5,Tug Tow,109139,90,1637,11557,17494,2458397,242883,27099,5844,1124,588,389,116,35,6,1
2023-07-31,6,Cargo,5386,4,80,462,735,104404,15281,2572,480,81,28,26,12,8,2,0
2023-07-31,7,Passenger,22641,11,142,1354,2774,374122,175811,33410,8002,1205,560,299,103,45,15,1
2023-07-31,8,Fishing,47528,43,541,3813,5939,829792,223795,36893,7943,1178,561,392,152,86,30,3
2023-08-01,0,Not Available,62,8,319,1943,3043,411414,213641,17051,2810,391,193,105,34,12,7,2
2023-08-01,1,Other,64,17,121,1886,3993,558397,1724075,403950,69750,6808,2326,1267,753,251,109,34
2023-08-01,2,Tanker,49,48,411,2859,4691,631345,98845,17174,3804,573,282,167,165,122,48,4
2023-08-01,3,Military,0,1,7,39,40,6803,6782,838,106,13,6,6,0,1,1,0
2023-08-01,4,Pleasure Craft,22,7,162,1057,1634,222514,112006,11230,2024,360,188,86,18,7,0,0
2023-08-01,5,Tug Tow,109,83,1637,11627,19141,2532064,239399,26332,5542,1061,511,348,127,46,11,2
2023-08-01,6,Cargo,6,7,75,508,796,107986,15088,2473,503,83,43,34,12,9,1,1
2023-08-01,7,Passenger,16,13,159,1393,2653,362468,167470,33827,8046,1298,550,297,167,52,27,11
2023-08-01,8,Fishing,45,46,546,3794,6300,851812,227966,38205,8355,1236,595,392,179,69,26,7
2023-08-02,0,Not Available,54,7,334,1902,2901,389256,213188,17233,2925,503,233,123,34,9,3,0
2023-08-02,1,Other,78,32,123,1901,4124,576323,1758821,403895,68245,6935,2425,1238,496,279,127,37
2023-08-02,2,Tanker,56,78,481,3135,4772,657644,100344,16939,3766,620,264,184,148,120,53,7
2023-08-02,3,Military,0,1,7,35,60,7324,6523,834,116,13,8,2,1,1,0,0
2023-08-02,4,Pleasure Craft,37,7,166,993,1541,201437,110624,11997,1883,288,112,69,16,6,5,1
2023-08-02,5,Tug Tow,100,85,1756,11994,18203,2516777,240459,25588,5580,1116,594,381,135,40,13,4
2023-08-02,6,Cargo,6,5,64,515,796,111182,18007,2548,477,78,43,34,11,8,2,0
2023-08-02,7,Passenger,21,16,162,1431,2769,374225,166466,33321,7634,1191,538,304,125,45,18,8
2023-08-02,8,Fishing,39,51,508,3871,6058,833170,236884,39393,8506,1157,528,347,169,77,31,3
2023-08-03,0,Not Available,116,24,349,1977,2970,328442,183609,26107,5435,1371,243,115,32,15,2,0
2023-08-03,1,Other,223,44,158,2175,4330,383926,1504669,432196,94540,14122,2671,1298,518,275,119,38
2023-08-03,2,Tanker,146,97,479,3278,4561,472604,129244,24898,5854,1336,341,202,168,137,45,11
2023-08-03,3,Military,1,0,2,37,46,4577,6666,1126,171,36,3,6,1,1,0,0
2023-08-03,4,Pleasure Craft,55,7,157,926,1271,139098,99570,15602,3185,743,124,70,18,3,2,0
2023-08-03,5,Tug Tow,340,108,1652,11885,17407,1833368,369209,48376,10506,3767,527,380,117,59,13,1
2023-08-03,6,Cargo,14,5,68,521,755,78098,21153,3783,899,221,25,21,9,7,4,2
2023-08-03,7,Passenger,43,22,158,1278,2316,258457,160991,39660,10514,2171,571,352,117,24,24,0
2023-08-03,8,Fishing,134,77,556,3761,5747,598538,244972,49139,11742,2624,612,387,181,69,24,5
2023-08-04,0,Not Available,200,33,462,2396,3179,287971,191361,36892,6874,489,195,128,32,11,6,1
2023-08-04,1,Other,471,23,157,2285,4241,315851,1409268,487945,117772,7037,2560,1343,436,262,159,27
2023-08-04,2,Tanker,204,51,556,3758,4664,417462,144127,31847,6902,592,294,184,180,148,54,14
2023-08-04,3,Military,2,0,3,26,48,2842,5867,1321,250,5,4,1,0,1,0,0
2023-08-04,4,Pleasure Craft,83,5,185,964,1235,112130,102389,20977,4356,353,141,89,21,10,4,0
2023-08-04,5,Tug Tow,601,121,2138,14710,17725,1497680,459501,76363,13720,1048,499,333,128,50,7,0
2023-08-04,6,Cargo,18,4,73,566,735,61953,23497,5340,1264,117,44,28,8,8,1,1
2023-08-04,7,Passenger,113,8,199,1639,2601,196058,171359,49590,13191,1440,611,282,100,38,17,2
2023-08-04,8,Fishing,235,57,716,4437,5873,497420,259295,61272,15131,1348,626,376,159,71,30,3
2023-08-05,0,Not Available,181,15,452,2454,3235,331966,191537,31661,4788,495,194,111,38,15,8,2
2023-08-05,1,Other,541,40,158,2827,5810,506389,1548848,500612,107547,7988,2847,1516,514,378,157,25
2023-08-05,2,Tanker,246,61,606,3667,5017,496224,134534,30439,5763,637,291,159,135,185,52,6
2023-08-05,3,Military,2,0,1,23,43,3152,5570,1077,152,8,2,2,0,1,0,0
2023-08-05,4,Pleasure Craft,56,12,158,1052,1299,141006,103814,19137,3029,323,166,70,24,9,1,0
2023-08-05,5,Tug Tow,609,126,1990,13503,17601,1770391,374126,66746,9622,1183,527,283,127,46,7,0
2023-08-05,6,Cargo,15,4,105,514,752,75610,19842,4509,1022,113,35,15,11,4,1,1
2023-08-05,7,Passenger,84,9,145,1316,2386,217039,154544,41762,10508,1310,523,322,122,45,21,1
2023-08-05,8,Fishing,241,51,616,4153,5649,582690,245467,59537,13131,1447,649,335,139,70,16,5
2023-08-06,0,Not Available,241,43,463,2585,3398,385773,187198,29675,4007,439,185,94,29,10,8,3
2023-08-06,1,Other,681,41,208,2959,6008,605075,1615827,510141,101697,7984,2827,1584,548,388,208,30
2023-08-06,2,Tanker,277,66,518,3404,4919,558651,115757,27051,5139,576,274,138,158,229,70,6
2023-08-06,3,Military,1,0,4,32,44,5243,5626,1158,128,2,1,0,0,0,1,0
2023-08-06,4,Pleasure Craft,97,12,191,1071,1578,174513,108315,18835,2766,319,140,45,28,9,1,0
2023-08-06,5,Tug Tow,839,82,1889,13151,16774,1947113,309990,60699,8929,952,393,289,89,30,12,3
2023-08-06,6,Cargo,37,3,91,550,775,88279,18345,4790,1102,123,57,23,9,4,3,1
2023-08-06,7,Passenger,152,18,182,1487,2623,284833,159310,42202,10308,1302,548,307,122,60,17,2
2023-08-06,8,Fishing,325,44,578,4111,5555,642763,232842,55726,11958,1436,579,348,158,81,38,7
2023-08-07,0,Not Available,184,30,425,2471,3115,353620,188825,32367,5662,481,222,106,39,16,6,0
2023-08-07,1,Other,571,19,158,2156,4241,430922,1456389,476392,106521,7628,2659,1229,380,271,129,32
2023-08-07,2,Tanker,195,52,531,3570,4434,502279,114837,28674,6847,608,280,168,150,130,55,6
2023-08-07,3,Military,2,0,5,44,51,6027,5610,1148,164,8,6,7,3,1,0,0
2023-08-07,4,Pleasure Craft,95,3,214,1132,1491,164044,111211,20442,3752,316,150,95,18,6,5,1
2023-08-07,5,Tug Tow,654,66,1945,13348,16656,1860687,327276,65840,15134,1061,469,289,102,43,8,1
2023-08-07,6,Cargo,24,4,75,585,754,82466,19315,4655,1173,119,63,35,21,6,3,0
2023-08-07,7,Passenger,138,17,169,1549,2660,277093,168847,44581,11609,1148,460,277,91,27,20,1
2023-08-07,8,Fishing,254,54,650,4325,5669,627901,224822,55383,13936,1360,548,400,164,83,29,2
2023-08-08,0,Not Available,214,24,415,2354,3397,372828,194684,28171,4914,517,242,139,37,9,4,0
2023-08-08,1,Other,621,13,144,1770,3446,375645,1483829,452333,96277,7308,2453,1257,407,230,107,20
2023-08-08,2,Tanker,207,56,502,3234,4575,504947,115300,25677,5539,656,281,166,127,96,43,9
2023-08-08,3,Military,1,1,6,29,54,5803,6176,1140,189,13,4,5,3,0,1,0
2023-08-08,4,Pleasure Craft,76,10,215,1045,1438,161411,111559,18412,3525,381,166,69,30,4,4,0
2023-08-08,5,Tug Tow,736,110,1808,12806,17903,1943953,342487,57296,10272,1194,525,335,99,37,11,3
2023-08-08,6,Cargo,23,8,63,551,728,82403,20515,4251,917,102,38,25,11,4,2,1
2023-08-08,7,Passenger,136,17,158,1309,2350,244003,161731,39792,9789,1335,578,333,117,35,9,2
2023-08-08,8,Fishing,298,55,599,4259,5965,654336,232560,51938,11475,1359,637,372,143,80,21,1
2023-08-09,0,Not Available,105,12,365,2140,3237,392970,184683,23056,4177,447,185,113,28,25,4,0
2023-08-09,1,Other,260,30,152,1905,3951,526008,1497717,437459,99098,7459,2485,1227,413,272,128,34
2023-08-09,2,Tanker,123,59,492,3212,4723,619207,98540,19182,5021,613,276,160,146,118,52,6
2023-08-09,3,Military,0,0,3,30,53,6149,6064,1060,184,5,6,4,3,2,0,0
2023-08-09,4,Pleasure Craft,64,9,147,927,1375,167391,106471,16570,3227,322,144,64,30,9,13,0
2023-08-09,5,Tug Tow,413,88,1822,12701,18246,2309947,256981,36608,8684,1198,532,324,132,41,12,0
2023-08-09,6,Cargo,12,3,67,492,730,94662,17363,3241,881,95,38,15,11,5,0,1
2023-08-09,7,Passenger,68,22,181,1247,2338,279417,158295,35120,9040,1115,434,265,99,38,20,2
2023-08-09,8,Fishing,143,52,585,3929,6051,760791,210930,44705,11641,1442,666,380,171,70,25,4
2023-08-10,0,Not Available,46,13,340,1914,3097,424872,192895,16380,2616,492,211,106,34,22,19,3
2023-08-10,1,Other,53,17,128,1947,4077,573835,1715135,408470,72086,7319,2580,1281,480,263,132,32
2023-08-10,2,Tanker,39,48,403,2844,4582,636933,101756,17564,3675,621,279,183,162,132,53,7
2023-08-10,3,Military,0,0,2,32,59,6513,7103,911,93,11,7,2,2,3,0,0
2023-08-10,4,Pleasure Craft,15,2,141,873,1347,191663,114061,12033,1939,340,149,89,19,7,7,4
2023-08-10,5,Tug Tow,85,83,1572,11504,17709,2474542,239091,26602,5125,891,476,280,108,41,13,2
2023-08-10,6,Cargo,8,5,66,464,712,100379,16963,2931,540,86,48,16,7,12,1,0
2023-08-10,7,Passenger,21,11,150,1323,2519,344660,179046,34428,7391,1033,407,240,89,29,9,0
2023-08-10,8,Fishing,31,60,526,3559,5736,805564,221672,39038,9098,1416,616,401,173,85,32,9
2023-08-11,0,Not Available,54,11,320,1836,2884,403420,195566,18294,2893,474,202,118,41,14,6,1
2023-08-11,1,Other,86,23,142,2337,4750,685979,1732333,414394,72911,7547,2518,1362,482,273,125,26
2023-08-11,2,Tanker,56,69,398,2946,4822,663887,103111,18172,3759,592,291,202,163,139,53,13
2023-08-11,3,Military,0,1,4,35,49,6506,7296,951,84,15,8,0,2,1,0,0
2023-08-11,4,Pleasure Craft,21,5,130,845,1399,188417,114153,12312,2059,407,172,112,45,8,3,0
2023-08-11,5,Tug Tow,108,87,1744,12276,19778,2664996,248367,28315,5989,1148,557,364,150,59,11,0
2023-08-11,6,Cargo,3,4,62,454,748,102473,18223,3105,600,74,50,26,5,4,1,0
